Full County Number	Price Range-Q3 2022	Geography	growth Q42021	Price Range-Q3 2022	Latitude (generated)	Longitude (generated)	ABS-diff price Q2 2021	Price Q3 2022	Q1 2022	Q4 2021
37059	$150,000-$350,000	Davie County,  North Carolina	rose	$150,000-$350,000	35.9021	-80.5375	10.1%	$217,966	$226,575	$218,206
37057	$150,000-$350,000	Davidson County,  North Carolina	rose	$150,000-$350,000	35.7656	-80.2531	9.7%	$211,067	$204,250	$196,245
37053	$150,000-$350,000	Currituck County,  North Carolina	rose	$150,000-$350,000	36.3115	-75.9312	8.4%	$311,959	$319,411	$311,523
37051	$150,000-$350,000	Cumberland County,  North Carolina	rose	$150,000-$350,000	35.051	-78.8717	7.8%	$194,637	$208,090	$171,255
37049	$150,000-$350,000	Craven County,  North Carolina	rose	$150,000-$350,000	35.2382	-77.1841	9.7%	$235,122	$218,607	$193,835
37045	$150,000-$350,000	Cleveland County,  North Carolina	rose	$150,000-$350,000	35.3743	-81.5594	9.7%	$175,293	$211,994	$170,620
37043	$150,000-$350,000	Clay County,  North Carolina	rose	$150,000-$350,000	35.0738	-83.7498	9.7%	$257,326	$256,409	$228,720
37041	$150,000-$350,000	Chowan County,  North Carolina	rose	$150,000-$350,000	36.1793	-76.6506	9.7%	$184,791	$181,018	$166,307
37039	$150,000-$350,000	Cherokee County,  North Carolina	rose	$150,000-$350,000	35.1398	-84.0769	9.7%	$202,802	$212,679	$201,827
37035	$150,000-$350,000	Catawba County,  North Carolina	rose	$150,000-$350,000	35.6888	-81.2042	10.0%	$239,584	$230,467	$196,343
37033	$150,000-$350,000	Caswell County,  North Carolina	rose	$150,000-$350,000	36.3928	-79.3352	9.7%	$150,498	$147,409	$143,093
37031	$150,000-$350,000	Carteret County,  North Carolina	rose	$150,000-$350,000	34.8384	-76.6488	9.7%	$328,504	$286,967	$286,820
37029	$150,000-$350,000	Camden County,  North Carolina	rose	$150,000-$350,000	36.3576	-76.171	9.7%	$279,284	$286,773	$264,874
37027	$150,000-$350,000	Caldwell County,  North Carolina	rose	$150,000-$350,000	35.9399	-81.5596	10.0%	$200,370	$197,696	$167,581
37023	$150,000-$350,000	Burke County,  North Carolina	rose	$150,000-$350,000	35.7795	-81.7535	10.0%	$199,264	$175,347	$181,259
37013	$150,000-$350,000	Beaufort County,  North Carolina	rose	$150,000-$350,000	35.4781	-76.6975	9.7%	$176,156	$179,071	$168,464
37011	$150,000-$350,000	Avery County,  North Carolina	rose	$150,000-$350,000	36.0994	-81.9277	9.7%	$211,190	$196,978	$182,672
37009	$150,000-$350,000	Ashe County,  North Carolina	rose	$150,000-$350,000	36.4146	-81.4996	9.7%	$210,573	$205,283	$194,342
37005	$150,000-$350,000	Alleghany County,  North Carolina	rose	$150,000-$350,000	36.4705	-81.1261	9.7%	$204,159	$195,291	$177,344
37003	$150,000-$350,000	Alexander County,  North Carolina	rose	$150,000-$350,000	35.9161	-81.181	10.0%	$184,267	$179,890	$174,484
37001	$150,000-$350,000	Alamance County,  North Carolina	rose	$150,000-$350,000	36.0473	-79.4006	12.0%	$249,058	$218,569	$212,350
36123	$150,000-$350,000	Yates County,  New York	rose	$150,000-$350,000	42.6109	-77.1306	9.3%	$168,056	$175,772	$170,259
36117	$150,000-$350,000	Wayne County,  New York	rose	$150,000-$350,000	43.1793	-77.0416	10.0%	$168,047	$167,477	$153,438
36115	$150,000-$350,000	Washington County,  New York	rose	$150,000-$350,000	43.376	-73.4303	8.2%	$179,327	$182,273	$186,596
36113	$150,000-$350,000	Warren County,  New York	rose	$150,000-$350,000	43.5152	-73.9062	8.2%	$253,167	$250,971	$256,100
36109	$150,000-$350,000	Tompkins County,  New York	rose	$150,000-$350,000	42.4439	-76.4727	8.9%	$291,726	$243,556	$250,935
36105	$150,000-$350,000	Sullivan County,  New York	rose	$150,000-$350,000	41.7194	-74.7908	9.3%	$248,759	$256,608	$216,228
36097	$150,000-$350,000	Schuyler County,  New York	rose	$150,000-$350,000	42.3922	-76.8958	9.3%	$154,070	$156,873	$166,262
36095	$150,000-$350,000	Schoharie County,  New York	rose	$150,000-$350,000	42.5925	-74.4362	8.1%	$169,334	$169,525	$173,387
36093	$150,000-$350,000	Schenectady County,  New York	rose	$150,000-$350,000	42.8329	-74.0442	8.1%	$216,216	$212,703	$219,967
36091	$150,000-$350,000	Saratoga County,  New York	rose	$150,000-$350,000	43.0872	-73.8458	8.1%	$325,942	$326,158	$327,256
36083	$150,000-$350,000	Rensselaer County,  New York	rose	$150,000-$350,000	42.713	-73.4898	8.1%	$246,243	$248,823	$241,640
36077	$150,000-$350,000	Otsego County,  New York	rose	$150,000-$350,000	42.6115	-74.9894	9.3%	$176,768	$186,148	$182,876
36069	$150,000-$350,000	Ontario County,  New York	rose	$150,000-$350,000	42.808	-77.2821	10.0%	$219,008	$183,903	$203,305
36067	$150,000-$350,000	Onondaga County,  New York	rose	$150,000-$350,000	43.0228	-76.2029	8.2%	$192,566	$187,757	$189,404
36065	$150,000-$350,000	Oneida County,  New York	rose	$150,000-$350,000	43.2406	-75.4975	6.7%	$182,422	$176,114	$169,129
36063	$150,000-$350,000	Niagara County,  New York	rose	$150,000-$350,000	43.1973	-78.7555	10.0%	$187,393	$167,808	$171,685
36055	$150,000-$350,000	Monroe County,  New York	rose	$150,000-$350,000	43.1531	-77.6857	10.0%	$199,056	$195,540	$192,540
36053	$150,000-$350,000	Madison County,  New York	rose	$150,000-$350,000	42.9545	-75.7265	8.2%	$203,680	$177,730	$174,835
36051	$150,000-$350,000	Livingston County,  New York	rose	$150,000-$350,000	42.7304	-77.7813	10.0%	$161,890	$164,822	$173,484
36045	$150,000-$350,000	Jefferson County,  New York	rose	$150,000-$350,000	44.0407	-75.8085	9.3%	$203,134	$173,646	$188,122
36041	$150,000-$350,000	Hamilton County,  New York	rose	$150,000-$350,000	43.6856	-74.505	9.3%	$195,568	$210,605	$207,359
36039	$150,000-$350,000	Greene County,  New York	rose	$150,000-$350,000	42.2823	-74.1308	9.3%	$217,808	$229,257	$220,226
36031	$150,000-$350,000	Essex County,  New York	rose	$150,000-$350,000	44.1475	-73.7487	9.3%	$186,512	$198,129	$191,870
36029	$150,000-$350,000	Erie County,  New York	rose	$150,000-$350,000	42.7691	-78.6668	10.0%	$229,151	$212,577	$208,161
36025	$150,000-$350,000	Delaware County,  New York	rose	$150,000-$350,000	42.1831	-74.9537	9.3%	$169,202	$177,872	$174,007
36021	$150,000-$350,000	Columbia County,  New York	rose	$150,000-$350,000	42.2448	-73.6407	9.3%	$287,277	$292,129	$291,802
36019	$150,000-$350,000	Clinton County,  New York	rose	$150,000-$350,000	44.7224	-73.6768	9.3%	$170,005	$172,279	$189,871
36011	$150,000-$350,000	Cayuga County,  New York	rose	$150,000-$350,000	43.0195	-76.6022	9.3%	$188,575	$191,029	$165,388
36007	$150,000-$350,000	Broome County,  New York	rose	$150,000-$350,000	42.2087	-75.8619	6.2%	$155,947	$148,973	$147,718
36001	$150,000-$350,000	Albany County,  New York	rose	$150,000-$350,000	42.6169	-73.977	8.1%	$282,521	$290,945	$281,394
35061	$150,000-$350,000	Valencia County,  New Mexico	rose	$150,000-$350,000	34.697	-106.835	10.6%	$200,024	$253,291	$205,252
35055	$150,000-$350,000	Taos County,  New Mexico	rose	$150,000-$350,000	36.5058	-105.6413	5.6%	$315,753	$291,792	$283,459
35047	$150,000-$350,000	San Miguel County,  New Mexico	rose	$150,000-$350,000	35.4542	-104.7319	5.6%	$161,757	$162,068	$159,779
35045	$150,000-$350,000	San Juan County,  New Mexico	rose	$150,000-$350,000	36.5045	-108.3355	5.8%	$175,418	$191,534	$185,068
35043	$150,000-$350,000	Sandoval County,  New Mexico	rose	$150,000-$350,000	35.7068	-106.7786	10.6%	$295,007	$259,842	$277,964
35039	$150,000-$350,000	Rio Arriba County,  New Mexico	rose	$150,000-$350,000	36.4672	-106.7823	5.6%	$202,253	$202,614	$198,007
35027	$150,000-$350,000	Lincoln County,  New Mexico	rose	$150,000-$350,000	33.7438	-105.472	5.6%	$192,804	$202,496	$229,489
35025	$150,000-$350,000	Lea County,  New Mexico	rose	$150,000-$350,000	32.7925	-103.4398	5.6%	$175,031	$181,735	$175,046
35015	$150,000-$350,000	Eddy County,  New Mexico	rose	$150,000-$350,000	32.4808	-104.2872	5.6%	$187,742	$188,786	$184,515
35013	$150,000-$350,000	Doña Ana County,  New Mexico	rose	$150,000-$350,000	32.4252	-106.8378	9.5%	$220,191	$212,761	$200,551
35009	$150,000-$350,000	Curry County,  New Mexico	rose	$150,000-$350,000	34.6369	-103.3746	5.6%	$156,695	$155,154	$147,943
35003	$150,000-$350,000	Catron County,  New Mexico	rose	$150,000-$350,000	33.9034	-108.3815	5.6%	$197,078	$190,309	$207,594
35001	$150,000-$350,000	Bernalillo County,  New Mexico	rose	$150,000-$350,000	35.0448	-106.677	10.6%	$298,750	$292,279	$269,035
34041	$150,000-$350,000	Warren County,  New Jersey	rose	$150,000-$350,000	40.8438	-74.9606	11.1%	$349,768	$328,931	$330,118
34037	$150,000-$350,000	Sussex County,  New Jersey	rose	$150,000-$350,000	41.1285	-74.6997	6.4%	$348,881	$341,594	$323,687
34033	$150,000-$350,000	Salem County,  New Jersey	rose	$150,000-$350,000	39.5844	-75.3039	8.8%	$217,910	$245,065	$219,861
34015	$150,000-$350,000	Gloucester County,  New Jersey	rose	$150,000-$350,000	39.6999	-75.1442	8.8%	$291,456	$300,131	$266,513
34011	$150,000-$350,000	Cumberland County,  New Jersey	rose	$150,000-$350,000	39.3728	-75.124	12.8%	$230,210	$256,905	$215,161
34007	$150,000-$350,000	Camden County,  New Jersey	rose	$150,000-$350,000	39.8025	-74.9898	8.8%	$262,321	$289,587	$247,015
34005	$150,000-$350,000	Burlington County,  New Jersey	rose	$150,000-$350,000	39.8671	-74.6832	8.8%	$318,190	$332,696	$313,883
34001	$150,000-$350,000	Atlantic County,  New Jersey	rose	$150,000-$350,000	39.5098	-74.6941	13.0%	$300,694	$331,912	$277,922
33019	$150,000-$350,000	Sullivan County,  New Hampshire	rose	$150,000-$350,000	43.3649	-72.2372	12.8%	$213,372	$226,471	$228,013
33009	$150,000-$350,000	Grafton County,  New Hampshire	rose	$150,000-$350,000	43.9691	-71.7378	12.8%	$311,915	$288,230	$288,957
33007	$150,000-$350,000	Coos County,  New Hampshire	rose	$150,000-$350,000	44.6987	-71.3169	12.8%	$158,613	$172,061	$168,120
33005	$150,000-$350,000	Cheshire County,  New Hampshire	rose	$150,000-$350,000	42.9472	-72.2973	12.8%	$289,138	$275,087	$269,781
33003	$150,000-$350,000	Carroll County,  New Hampshire	rose	$150,000-$350,000	43.882	-71.277	12.8%	$321,003	$326,462	$318,903
33001	$150,000-$350,000	Belknap County,  New Hampshire	rose	$150,000-$350,000	43.5256	-71.4326	12.8%	$299,288	$301,269	$297,494
32033	$150,000-$350,000	White Pine County,  Nevada	rose	$150,000-$350,000	39.4098	-114.9774	11.9%	$188,315	$206,475	$199,711
32029	$150,000-$350,000	Storey County,  Nevada	rose	$150,000-$350,000	39.4383	-119.5329	15.4%	$291,086	$350,001	$321,759
32027	$150,000-$350,000	Pershing County,  Nevada	rose	$150,000-$350,000	40.481	-118.3302	11.9%	$160,079	$150,355	$146,446
32023	$150,000-$350,000	Nye County,  Nevada	rose	$150,000-$350,000	37.5883	-116.5304	11.9%	$225,090	$226,453	$211,634
32019	$150,000-$350,000	Lyon County,  Nevada	rose	$150,000-$350,000	39.0782	-119.0327	11.9%	$300,689	$313,590	$278,506
32017	$150,000-$350,000	Lincoln County,  Nevada	rose	$150,000-$350,000	37.7609	-114.9727	11.9%	$182,850	$174,275	$182,604
32015	$150,000-$350,000	Lander County,  Nevada	rose	$150,000-$350,000	40.0429	-117.0563	11.9%	$196,968	$220,013	$233,147
32013	$150,000-$350,000	Humboldt County,  Nevada	rose	$150,000-$350,000	41.2611	-118.1618	11.9%	$241,940	$244,721	$234,054
32011	$150,000-$350,000	Eureka County,  Nevada	rose	$150,000-$350,000	40.0869	-116.2172	11.9%	$171,237	$198,458	$155,647
32007	$150,000-$350,000	Elko County,  Nevada	rose	$150,000-$350,000	41.0619	-115.5301	11.9%	$268,354	$296,767	$275,396
32001	$150,000-$350,000	Churchill County,  Nevada	rose	$150,000-$350,000	39.5395	-118.2919	11.9%	$254,692	$261,281	$248,180
31185	$150,000-$350,000	York County,  Nebraska	rose	$150,000-$350,000	40.8794	-97.5972	7.7%	$163,190	$160,164	$161,235
31179	$150,000-$350,000	Wayne County,  Nebraska	rose	$150,000-$350,000	42.2225	-97.0955	7.7%	$172,064	$170,204	$163,620
31177	$150,000-$350,000	Washington County,  Nebraska	rose	$150,000-$350,000	41.5376	-96.2688	10.1%	$258,535	$249,661	$239,102
31171	$150,000-$350,000	Thomas County,  Nebraska	rose	$150,000-$350,000	41.929	-100.5553	7.7%	$176,098	$141,738	$142,273
31167	$150,000-$350,000	Stanton County,  Nebraska	rose	$150,000-$350,000	41.9215	-97.194	7.7%	$171,373	$152,605	$142,512
31159	$150,000-$350,000	Seward County,  Nebraska	rose	$150,000-$350,000	40.8792	-97.1394	10.2%	$198,958	$211,489	$202,519
31157	$150,000-$350,000	Scotts Bluff County,  Nebraska	rose	$150,000-$350,000	41.8509	-103.7073	7.7%	$159,041	$154,022	$152,768
31155	$150,000-$350,000	Saunders County,  Nebraska	rose	$150,000-$350,000	41.2345	-96.6371	10.1%	$209,611	$209,086	$201,914
31153	$150,000-$350,000	Sarpy County,  Nebraska	rose	$150,000-$350,000	41.0929	-96.1005	10.1%	$293,204	$311,090	$268,121
31145	$150,000-$350,000	Red Willow County,  Nebraska	rose	$150,000-$350,000	40.1821	-100.4778	7.7%	$150,283	$134,179	$129,990
31141	$150,000-$350,000	Platte County,  Nebraska	rose	$150,000-$350,000	41.5439	-97.5414	7.7%	$188,891	$188,394	$178,527
31139	$150,000-$350,000	Pierce County,  Nebraska	rose	$150,000-$350,000	42.2696	-97.6014	7.7%	$174,024	$158,865	$158,253
31137	$150,000-$350,000	Phelps County,  Nebraska	rose	$150,000-$350,000	40.5215	-99.4118	7.7%	$165,150	$165,243	$159,804
31131	$150,000-$350,000	Otoe County,  Nebraska	rose	$150,000-$350,000	40.6542	-96.1234	7.7%	$174,369	$171,385	$171,610
31121	$150,000-$350,000	Merrick County,  Nebraska	rose	$150,000-$350,000	41.1371	-98.0739	7.7%	$159,157	$141,620	$137,622
31119	$150,000-$350,000	Madison County,  Nebraska	rose	$150,000-$350,000	41.922	-97.6008	7.7%	$189,351	$183,315	$174,592
31111	$150,000-$350,000	Lincoln County,  Nebraska	rose	$150,000-$350,000	41.047	-100.7442	7.7%	$179,901	$180,952	$166,244
31109	$150,000-$350,000	Lancaster County,  Nebraska	rose	$150,000-$350,000	40.7872	-96.6872	10.2%	$267,871	$265,012	$237,797
31101	$150,000-$350,000	Keith County,  Nebraska	rose	$150,000-$350,000	41.1991	-101.6629	7.7%	$155,008	$159,456	$153,006
31099	$150,000-$350,000	Kearney County,  Nebraska	rose	$150,000-$350,000	40.5292	-98.9518	7.7%	$207,791	$191,583	$178,527
31093	$150,000-$350,000	Howard County,  Nebraska	rose	$150,000-$350,000	41.2222	-98.5172	7.7%	$190,504	$183,433	$177,454
31089	$150,000-$350,000	Holt County,  Nebraska	rose	$150,000-$350,000	42.4933	-98.7752	7.7%	$155,008	$148,825	$136,072
31081	$150,000-$350,000	Hamilton County,  Nebraska	rose	$150,000-$350,000	40.9375	-98.0167	7.7%	$205,256	$193,591	$184,013
31079	$150,000-$350,000	Hall County,  Nebraska	rose	$150,000-$350,000	40.8731	-98.5022	7.7%	$188,314	$181,661	$174,114
31073	$150,000-$350,000	Gosper County,  Nebraska	rose	$150,000-$350,000	40.5285	-99.8127	7.7%	$199,839	$195,481	$151,456
31067	$150,000-$350,000	Gage County,  Nebraska	rose	$150,000-$350,000	40.2659	-96.69	7.7%	$152,818	$146,581	$138,576
31055	$150,000-$350,000	Douglas County,  Nebraska	rose	$150,000-$350,000	41.2919	-96.1502	10.1%	$261,158	$247,867	$231,908
31053	$150,000-$350,000	Dodge County,  Nebraska	rose	$150,000-$350,000	41.5688	-96.6751	7.7%	$169,298	$161,936	$155,272
31045	$150,000-$350,000	Dawes County,  Nebraska	rose	$150,000-$350,000	42.7214	-103.1269	7.7%	$151,896	$147,880	$149,309
31043	$150,000-$350,000	Dakota County,  Nebraska	rose	$150,000-$350,000	42.4022	-96.5708	7.8%	$159,611	$156,566	$143,534
31039	$150,000-$350,000	Cuming County,  Nebraska	rose	$150,000-$350,000	41.9158	-96.7875	7.7%	$154,662	$152,487	$145,731
31029	$150,000-$350,000	Chase County,  Nebraska	rose	$150,000-$350,000	40.5299	-101.698	7.7%	$183,704	$164,416	$158,969
31027	$150,000-$350,000	Cedar County,  Nebraska	rose	$150,000-$350,000	42.609	-97.2505	7.7%	$154,777	$143,864	$144,658
31025	$150,000-$350,000	Cass County,  Nebraska	rose	$150,000-$350,000	40.9287	-96.1512	10.1%	$235,955	$238,207	$211,912
31023	$150,000-$350,000	Butler County,  Nebraska	rose	$150,000-$350,000	41.2578	-97.1385	7.7%	$156,160	$150,243	$139,888
31019	$150,000-$350,000	Buffalo County,  Nebraska	rose	$150,000-$350,000	40.8486	-99.074	7.7%	$220,353	$218,867	$208,460
31013	$150,000-$350,000	Box Butte County,  Nebraska	rose	$150,000-$350,000	42.2162	-103.094	7.7%	$152,472	$152,605	$135,475
31011	$150,000-$350,000	Boone County,  Nebraska	rose	$150,000-$350,000	41.6949	-98.0609	7.7%	$172,295	$155,558	$141,200
31007	$150,000-$350,000	Banner County,  Nebraska	rose	$150,000-$350,000	41.5476	-103.71	7.7%	$205,601	$204,221	$166,840
31005	$150,000-$350,000	Arthur County,  Nebraska	rose	$150,000-$350,000	41.5697	-101.6961	7.7%	$178,633	$152,605	$132,732
31001	$150,000-$350,000	Adams County,  Nebraska	rose	$150,000-$350,000	40.5222	-98.5011	7.7%	$165,034	$162,645	$153,245
30105	$150,000-$350,000	Valley County,  Montana	rose	$150,000-$350,000	48.3347	-106.5325	14.7%	$193,448	$206,871	$206,764
30103	$150,000-$350,000	Treasure County,  Montana	rose	$150,000-$350,000	46.1715	-107.2369	14.7%	$205,839	$222,404	$161,423
30101	$150,000-$350,000	Toole County,  Montana	rose	$150,000-$350,000	48.6175	-111.7313	14.7%	$183,102	$171,270	$188,327
30099	$150,000-$350,000	Teton County,  Montana	rose	$150,000-$350,000	47.8179	-112.1627	14.7%	$230,140	$256,080	$235,853
30097	$150,000-$350,000	Sweet Grass County,  Montana	rose	$150,000-$350,000	45.701	-109.8912	14.7%	$292,938	$334,430	$348,385
30095	$150,000-$350,000	Stillwater County,  Montana	rose	$150,000-$350,000	45.6523	-109.213	14.7%	$332,638	$352,712	$348,931
30093	$150,000-$350,000	Silver Bow County,  Montana	rose	$150,000-$350,000	45.9061	-112.6901	14.7%	$198,019	$213,469	$204,579
30089	$150,000-$350,000	Sanders County,  Montana	rose	$150,000-$350,000	47.6957	-115.1536	14.7%	$316,999	$345,839	$311,648
30087	$150,000-$350,000	Rosebud County,  Montana	rose	$150,000-$350,000	46.0242	-106.5653	14.7%	$168,304	$158,487	$156,917
30083	$150,000-$350,000	Richland County,  Montana	rose	$150,000-$350,000	47.7521	-104.6391	14.7%	$284,758	$314,912	$314,243
30077	$150,000-$350,000	Powell County,  Montana	rose	$150,000-$350,000	46.9379	-113.0493	14.7%	$173,237	$202,610	$195,429
30075	$150,000-$350,000	Powder River County,  Montana	rose	$150,000-$350,000	45.3947	-105.6109	14.7%	$154,349	$186,803	$194,746
30073	$150,000-$350,000	Pondera County,  Montana	rose	$150,000-$350,000	48.2343	-112.4465	14.7%	$180,094	$190,926	$180,133
30071	$150,000-$350,000	Phillips County,  Montana	rose	$150,000-$350,000	48.229	-107.8905	14.7%	$185,387	$194,638	$176,446
30065	$150,000-$350,000	Musselshell County,  Montana	rose	$150,000-$350,000	46.4464	-108.3212	14.7%	$236,877	$237,799	$235,853
30061	$150,000-$350,000	Mineral County,  Montana	rose	$150,000-$350,000	47.0981	-114.8631	14.7%	$255,043	$267,764	$231,073
30059	$150,000-$350,000	Meagher County,  Montana	rose	$150,000-$350,000	46.6376	-110.8206	14.7%	$216,426	$234,637	$210,451
30055	$150,000-$350,000	McCone County,  Montana	rose	$150,000-$350,000	47.5977	-105.8121	14.7%	$191,402	$207,971	$156,780
30053	$150,000-$350,000	Lincoln County,  Montana	rose	$150,000-$350,000	48.4634	-115.4496	14.7%	$255,524	$271,201	$270,678
30047	$150,000-$350,000	Lake County,  Montana	rose	$150,000-$350,000	47.597	-114.1349	14.7%	$348,037	$382,677	$345,654
30045	$150,000-$350,000	Judith Basin County,  Montana	rose	$150,000-$350,000	47.0311	-110.2006	14.7%	$197,779	$211,957	$188,737
30041	$150,000-$350,000	Hill County,  Montana	rose	$150,000-$350,000	48.5696	-110.1276	14.7%	$202,230	$211,407	$196,112
30039	$150,000-$350,000	Granite County,  Montana	rose	$150,000-$350,000	46.3869	-113.4202	14.7%	$298,593	$347,214	$305,912
30035	$150,000-$350,000	Glacier County,  Montana	rose	$150,000-$350,000	48.6561	-112.9653	14.7%	$156,033	$146,253	$147,084
30033	$150,000-$350,000	Garfield County,  Montana	rose	$150,000-$350,000	47.4172	-107.1049	14.7%	$186,350	$213,469	$169,481
30027	$150,000-$350,000	Fergus County,  Montana	rose	$150,000-$350,000	47.2602	-109.3598	14.7%	$180,695	$190,651	$195,292
30025	$150,000-$350,000	Fallon County,  Montana	rose	$150,000-$350,000	46.2947	-104.4655	14.7%	$237,118	$228,039	$231,892
30023	$150,000-$350,000	Deer Lodge County,  Montana	rose	$150,000-$350,000	46.0131	-113.0994	14.7%	$174,440	$177,456	$179,314
30021	$150,000-$350,000	Dawson County,  Montana	rose	$150,000-$350,000	47.3283	-104.9234	14.7%	$183,703	$209,895	$219,328
30019	$150,000-$350,000	Daniels County,  Montana	rose	$150,000-$350,000	48.7726	-105.5298	14.7%	$193,207	$226,390	$172,758
30017	$150,000-$350,000	Custer County,  Montana	rose	$150,000-$350,000	46.3205	-105.5301	14.7%	$223,764	$239,861	$232,712
30015	$150,000-$350,000	Chouteau County,  Montana	rose	$150,000-$350,000	47.8648	-110.474	14.7%	$189,718	$214,019	$195,565
30013	$150,000-$350,000	Cascade County,  Montana	rose	$150,000-$350,000	47.266	-111.4165	10.4%	$269,768	$219,694	$239,749
30007	$150,000-$350,000	Broadwater County,  Montana	rose	$150,000-$350,000	46.3095	-111.4521	14.7%	$319,646	$327,145	$303,454
